"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCRIT-25V055-4849.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2023","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCRIT-25V055-4849.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCRIT-25V055-4849.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2024","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCRIT-25V055-4849.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-5167.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-2003.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RMISC-25V055-9665.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RIONL-25V055-0250.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCONL-25V055-8835.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCMN-25V055-8830.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V055","RCRIT-25V055-4849.pdf","VOLVO","VNRE (ELECTRIC)","2025","Certain VNRE (electric) vehicles may have been built with BorgWarner Akasol Gen 3 batteries which BorgWarner has identified as suspect based upon manufacturing process parameters relative to torque and rework in their factory."
"25V056","RCMN-25V056-5381.pdf","HONDA","PILOT","2025","The passenger side 3rd row seat belt may have been improperly routed, trapping and hiding the seat belt latch plate and seat belt webbing behind the rear side liner panel."
"25V056","RCRIT-25V056-9191.pdf","HONDA","PILOT","2025","The passenger side 3rd row seat belt may have been improperly routed, trapping and hiding the seat belt latch plate and seat belt webbing behind the rear side liner panel."
"25V056","RCONL-25V056-5765.pdf","HONDA","PILOT","2025","Owner Notification Letter - The passenger side third-row seat belt may have been improperly routed and trapped behind the passenger side panel, rendering the seat belt unusable and increasing the risk of injury during a crash."
"25V056","RCRIT-25V056-7286.pdf","HONDA","PILOT","2025","The passenger side 3rd row seat belt may have been improperly routed, trapping and hiding the seat belt latch plate and seat belt webbing behind the rear side liner panel."
"25V057","RCRIT-25V057-5761.pdf","HINO","NH7A","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NH7A","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NH7A","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NH7A","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7A","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7A","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7A","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7A","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7B","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7B","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7B","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7B","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7C","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7C","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7C","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NJ7C","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7A","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7A","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7A","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7A","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7B","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7B","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7B","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7B","2025","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7C","2022","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7C","2023","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7C","2024","Remedy instructions for Hino dealers"
"25V057","RCRIT-25V057-5761.pdf","HINO","NV7C","2025","Remedy instructions for Hino dealers"
"25V058","RCMN-25V058-5021.pdf","TOYOTA","TACOMA","2024","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RCMN-25V058-5021.pdf","TOYOTA","TACOMA","2024","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RIONL-25V058-0892.pdf","TOYOTA","TACOMA","2024","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RIONL-25V058-0892.pdf","TOYOTA","TACOMA","2024","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RIONL-25V058-0892.pdf","TOYOTA","TACOMA","2025","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RCMN-25V058-5021.pdf","TOYOTA","TACOMA","2025","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RIONL-25V058-0892.pdf","TOYOTA","TACOMA","2025","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V058","RCMN-25V058-5021.pdf","TOYOTA","TACOMA","2025","Certain 2024 - 2025 Model Year Tacoma 4x4 Vehicles with Toyota 17 Wheels
Potential Loss of Brake Performance"
"25V059","RCONL-25V059-7902.pdf","LEXUS","NX","2025","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCMN-25V059-4278.pdf","LEXUS","NX","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","NX","2025","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","NX","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","NX","2025","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","NX","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-1224.pdf","LEXUS","NX","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","LEXUS","NX HYBRID","2025","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","NX HYBRID","2025","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","NX HYBRID","2025","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","NX HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","NX HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-1224.pdf","LEXUS","NX HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-4278.pdf","LEXUS","NX HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","RX","2024","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCMN-25V059-4278.pdf","LEXUS","RX","2024","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-1224.pdf","LEXUS","RX","2024","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","LEXUS","RX","2024","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","RX","2024","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","RX","2024","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","RX","2024","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","RX","2025","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","RX","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","RX","2025","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCMN-25V059-1224.pdf","LEXUS","RX","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-4278.pdf","LEXUS","RX","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","RX","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","LEXUS","RX","2025","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","RX HYBRID","2024","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-4278.pdf","LEXUS","RX HYBRID","2024","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","LEXUS","RX HYBRID","2024","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","RX HYBRID","2024","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","RX HYBRID","2024","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","RX HYBRID","2024","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCMN-25V059-1224.pdf","LEXUS","RX HYBRID","2024","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6895.pdf","LEXUS","RX HYBRID","2025","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V059","RCMN-25V059-1224.pdf","LEXUS","RX HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-4278.pdf","LEXUS","RX HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","LEXUS","RX HYBRID","2025","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-3720.pdf","LEXUS","RX HYBRID","2025","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6715.pdf","LEXUS","RX HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-7160.pdf","LEXUS","RX HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-6715.pdf","TOYOTA","CAMRY HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCONL-25V059-7902.pdf","TOYOTA","CAMRY HYBRID","2025","Certain 2024 - 2025 Model Year RX and 2025 Model Year NX
2nd Row Center Seat Belt Increased Risk of Injury In Crash"
"25V059","RCRIT-25V059-7160.pdf","TOYOTA","CAMRY HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-4278.pdf","TOYOTA","CAMRY HYBRID","2025","Certain 2025MY NX and 2024-25MY RX
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCMN-25V059-1224.pdf","TOYOTA","CAMRY HYBRID","2025","Certain 2025 Model Year Camry HV
Increased Risk of Injury due to Seat Belt Damage"
"25V059","RCRIT-25V059-3720.pdf","TOYOTA","CAMRY HYBRID","2025","SAFETY RECALL 25TA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2025MY CAMRY HV"
"25V059","RCRIT-25V059-6895.pdf","TOYOTA","CAMRY HYBRID","2025","SAFETY RECALL 25LA03
INCREASED RISK OF INJURY DUE TO SEAT BELT DAMAGE
CERTAIN 2024-25MY RX and 2025MY NX"
"25V060","RCMN-25V060-9385.pdf","GMC","SIERRA 1500","2022","25V060 recall; the attachments that hold the front upper grille deflector in place may fracture over time and the deflector may detach from the vehicle while driving; dealer notification of available working capital assistance program"
"25V060","RCMN-25V060-9290.pdf","GMC","SIERRA 1500","2022","25V060 recall; the attachments that hold the chrome upper grille deflector in place may fracture over time and the deflector may detach from the vehicle while driving; dealer recall notification and stop delivery order"
"25V060","RCMN-25V060-1142.pdf","GMC","SIERRA 1500","2022","25V060 recall; attachments that hold the front upper grille deflector in place may fracture over time and if all eight break, the deflector may detach from the vehicle while driving; dealer notification that the parts and procedure sections of the service bulletin are updated"
"25V060","RCMN-25V060-2255.pdf","GMC","SIERRA 1500","2022","25V060 recall; one or more of the attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; dealer notification of updates to the service bulletin"
"25V060","RCMN-25V060-3245.pdf","GMC","SIERRA 1500","2022","25V060 recall; One or more of the attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; dealer notification that a remedy and service bulletin is now available"
"25V060","RCMN-25V060-7485.pdf","GMC","SIERRA 1500","2022","25V060 recall; attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; dealer notification that the part number section of the service bulletin is updated"
"25V060","RCRIT-25V060-4930.pdf","GMC","SIERRA 1500","2022","25V060 recall; one or more of the attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; the parts section and a reference to a video aid are updated in the service bulletin"
"25V060","RCRIT-25V060-3744.pdf","GMC","SIERRA 1500","2022","25V060 recall; attachments that hold the front upper grille deflector in place may fracture over time and if all eight break, the deflector may detach from the vehicle while driving; the parts and procedure sections of the service bulletin are updated"
"25V060","RCRIT-25V060-2827.pdf","GMC","SIERRA 1500","2022","25V060 recall; One or more of the attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; service procedure"
"25V060","RCRIT-25V060-1100.pdf","GMC","SIERRA 1500","2022","25V060 recall; attachments that hold the front upper grille deflector in place may fracture over time and if all eight attachment points break, the deflector may detach from the vehicle while driving; dealer notification that the part number section of the service bulletin is updated"
"25V060","RCONL-25V060-9481.pdf","GMC","SIERRA 1500","2022","25V060 recall; if all of the attachments that hold the front upper grille deflector in place fracture over time, the deflector may detach from the vehicle while driving; owner notification letter"
"25V062","RCONL-25V062-8426.pdf","VM","TOYOTA SIENNA","2023","Letter to owner's of a vehicle that has a safety recall notifying them of said recall. The letter describes the defect and why it is being recalled. It describes what VM will do, what the owner should do, what customers who no longer own the vehicle should do and contact information for VM and NHTSA if they have questions."
"25V062","RCRIT-25V062-0965.pdf","VM","TOYOTA SIENNA","2023","Work instructions for dealers and repair shops."
"25V062","RCMN-25V062-6092.pdf","VM","TOYOTA SIENNA","2023","Vantage Mobility (VM) is recalling certain Toyota Sienna Rear Entry minivans (manufactured between 12/18/2023 and 12/4/2024) under NHTSA Recall Number 25V-062 due to a potential defect in the rear axle trailing arm mounts, which may crack or separate under extreme driving conditions, increasing the risk of loss of control and crashes.

Dealer Instructions:

Owners will be notified by mail starting 2/25/2025 and should contact their local VM dealer for a free repair.
Dealers with inventory must report affected VINs to VM and request upgrade kits.
Repair includes installing a bolt-on upgrade kit and a 4-wheel alignment (approx. 3+ hours).
If a failed weld is found, dealers must halt repairs and contact VM for further instructions.
It is illegal to sell, lease, or ship affected vehicles until the recall is completed.
For questions, dealers should contact VM at (800) 488-9082 or Recall@vantagemobility.com."
